motion_id,title_motion,text_motion,lis_id,proposal_date,classification,acceptance_number,categories,status,billenforce_id,billmerge__id,billreject_id,created_at,updated_at,organizations_bill,propser ID,proposer,voters_id,voter_party,Table - data_cleansing.parliament,Table - data_cleansing.party_side,Table - data_cleansing.creators_type
4c053e4b-25cb-44c9-b137-53e8ad7351b1,พระราชบัญญัติการประกอบธุรกิจข้อมูลเครดิต (ฉบับที่ ..) พ.ศ. ....,ร่าง พ.ร.บ.การประกอบธุรกิจข้อมูลเครดิต มีสาระสำคัญคือ การให้ผู้ประกอบธุรกิจเป็นตัวกลางในการจัดหาสินเชื่อ หรือ ผู้ประกอบธุรกิจในลักษณะเป็นตัวกลางระหว่างผู้ให้กู้ยืมหรือ ผู้ลงทุนกับผู้ต้องการเงินทุน ทั้งในรูปแบบ peer to peer lending (P2P) (สินเช่ือออนไลน์ระหว่างบุคคล รูปแบบใหม่) และ debt crowdfunding (การระดมทุนเพ่ือธุรกิจ SME) เป็นสมาชิกของบริษัทข้อมูลเครดิตและสามารถเข้าถึงข้อมูลเครดิตเพื่อประโยชร์นการวิเคราะห์สินเชื่อแทนผู้จะให้สินเชื่อ,129,44362,NORMAL_BILL,16/2564,"[""เศรษฐกิจ""]",ENFORCE,4df28794-bafc-4a28-b2a9-e332e262d96f,181bae92-aec2-4cae-9f18-a8517f26ea73,,26/9/2025 15:19,24/10/2025 18:49,สภาผู้แทนราษฎร ชุดที่ 25,,คณะรัฐมนตรี คณะที่ 62  ,,เพื่อไทย,นายกรัฐมนตรี ครม. คณะที่ 62 (ประยุทธ์ จันทร์โอชา),,คณะรัฐมนตรี
ae9458ef-18ce-43a1-a0d4-b7afd4dfc5cc,ร่างพระราชบัญญัติคุ้มครองแรงงาน (ฉบับที่ ..) พ.ศ. .... (แก้ไขเพิ่มเติม มาตรา ๔๑),"แก้ไขเพิ่มเติมพระราชบัญญัติคุ้มครองแรงงาน พ.ศ. ๒๕๔๑ โดยให้ยกเลิกความในมาตรา ๔๑ แห่งพระราชบัญญัติคุ้มครองแรงงาน พ.ศ. ๒๕๔๑ ซึ่งแก้ไขเพิ่มเติมโดยพระราชบัญญัติคุ้มครองแรงงาน (ฉบับที่ ๗) พ.ศ. ๒๕๖๒ เพื่อให้ลูกจ้างซึ่งเป็นหญิงมีครรภ์มีสิทธิลาคลอดหรือเลี้ยงดูบุตรไม่น้อยกว่า ๑๘๐ วัน ต่อบุตรหนึ่งคน โดยได้รับค่าจ้างไม่น้อยกว่าเก้าสิบวัน และได้รับสิทธิประโยชน์จากสำนักงานประกันสังคมเพิ่มเติมอีกเก้าสิบวัน และมารดาสามารถมอบสิทธิลาเพื่อเลี้ยงดูบุตร
ส่วนของตนให้แก่คู่สมรส บิดาของบุตร หรือบุคคลซึ่งได้จดทะเบียนรับรองบุตรได้ไม่เกินเก้าสิบวัน ในกรณีที่ไม่มีคู่สมรส บิดาของบุตร หรือบุคคลซึ่งได้จดทะเบียนรับรองบุตร ให้ผู้ซึ่งได้รับหรือมีอำนาจปกครองบุตรได้รับสิทธิข้างต้น",343,44610,NORMAL_BILL,32/2565,"[""แรงงาน"",""สวัสดิการสังคม""]",PENDING,,,,26/9/2025 15:19,24/10/2025 18:48,สภาผู้แทนราษฎร ชุดที่ 25,cb518486-2316-49e0-b7d7-1065cb979602,นาย สุเทพ อู่อ้น,cb518486-2316-49e0-b7d7-1065cb979602,ก้าวไกล,นายกรัฐมนตรี ครม. คณะที่ 62 (ประยุทธ์ จันทร์โอชา),พรรคฝ่ายค้าน,พรรคการเมือง
991b327a-a24d-4cfa-b0ea-79d4b202d386,ร่างพระราชบัญญัติแก้ไขเพิ่มเติมพระราชกำหนดการประมง พ.ศ. ๒๕๕๘ พ.ศ. ....,"แก้ไขเพิ่มเติมพระราชกำหนดการประมง พ.ศ. ๒๕๕๘ ซึ่งแก้ไขเพิ่มเติมโดยพระราชกำหนด
การประมง (ฉบับที่ ๒) พ.ศ. ๒๕๖๐ โดยแก้ไขเพิ่มเติมมาตรา ๕ มาตรา ๑๖ มาตรา ๒๖ ยกเลิกมาตรา ๓๔ แก้ไขเพิ่มเติมมาตรา ๓๙ มาตรา ๘๑ (๑) มาตรา ๘๗ วรรคหนึ่ง มาตรา ๑๑๓
มาตรา ๑๑๔ มาตรา ๑๒๔ มาตรา ๑๓๐ มาตรา ๑๓๒ มาตรา ๑๕๑ มาตรา ๑๕๒ มาตรา ๑๕๓
มาตรา ๑๖๖ และมาตรา ๑๖๙ วรรคหนึ่ง",297,44547,NORMAL_BILL,32/2564,"[""สิ่งแวดล้อม"",""เศรษฐกิจ""]",REJECT,,,e73c9c47-9421-4642-8e06-ba4771b7de88,26/9/2025 15:19,24/10/2025 18:48,สภาผู้แทนราษฎร ชุดที่ 25,ddd98b0f-5346-4646-8d05-6d1aa178ce46,นาย วรศิษฎ์ เลียงประสิทธิ์,ddd98b0f-5346-4646-8d05-6d1aa178ce46,ภูมิใจไทย,นายกรัฐมนตรี ครม. คณะที่ 62 (ประยุทธ์ จันทร์โอชา),พรรคฝ่ายรัฐบาล,พรรคการเมือง
d3d642f8-ea14-4140-890a-c71b79df4d18,ร่างพระราชบัญญัติเขตพัฒนาเศรษฐกิจพิเศษขวานทองคลองไทยภาคใต้ พ.ศ. ....,"ให้มีกฎหมายว่าด้วยเขตเศรษฐกิจพิเศษขวานทองคลองไทยภาคใต้ เพื่อเป็นการส่งเสริม พัฒนา
พื้นที่ระเบียงเศรษฐกิจภาคใต้ พัฒนาจังหวัดชายแดนภาคใต้ และเพิ่มช่องทางการส่งออกสินค้า
ไปยังทั่วโลก อีกทั้งเป็นการพัฒนาแหล่งท่องเที่ยวในพื้นที่ฝั่งอันดามันและฝั่งอ่าวไทย โดยร่าง
พระราชบัญญัติฉบับนี้มีทั้งสิ้น 170 มาตรา ประกอบด้วย 14 หมวดและบทเฉพาะกาล ดังนี้ หมวด 1 บททั่วไป หมวด 2 คณะกรรมการนโยบาย หมวด 3 สำนักงาน หมวด 4 การพ้ฒนา
เขตเศรษฐกิจพิเศษขวานทองคลองไทยภาคใต้ หมวด 5 เขตส่งเสริมเศรษฐกิจพิเศษ หมวด 6 กองทุน
หมวด 7 การกำกับดูแล หมวด 8 คณะกรรมการบริหารคลองไทยและสำนักงานเลขาธิการคณะกรรมการ
บริหารคลองไทย หมวด 9 นครเศรษฐกิจพิเศษขวานทองคลองไทยภาคใต้ หมวด 10 ระเบียบบริหาร
ราชการนคร หมวด 11 อำนาจหน้าที่ของนคร หมวด 12 ข้อบัญญัตินคร หมวด 13 รายได้และรายจ่าย
หมวด 14 การกำกับดูแล และบทเฉพาะกาล",319,44070,NORMAL_BILL,32/2563,"[""เศรษฐกิจ"",""บริหารราชการ""]",PENDING,,,,26/9/2025 15:19,24/10/2025 18:48,สภาผู้แทนราษฎร ชุดที่ 25,d8762432-a93c-4658-8640-218f90335033,ดร. พิเชษฐ์ เชื้อเมืองพาน,d8762432-a93c-4658-8640-218f90335033,เพื่อไทย,นายกรัฐมนตรี ครม. คณะที่ 62 (ประยุทธ์ จันทร์โอชา),พรรคฝ่ายค้าน,พรรคการเมือง
dcc37004-b988-431f-bd2f-c1270ebeda6c,ร่างพระราชบัญญัติภาษีสรรพสามิต (ฉบับที่ ..) พ.ศ. ....,"ร่าง พ.ร.บ.ภาษีสรรพสามิต หรือ ร่าง พ.ร.บ.สุราก้าวหน้า ได้มีการเสนอแก้ไขในมาตรา 153 โดยแก้ไขข้อความในวรรคหนึ่ง จากที่กำหนดว่า ผู้ใดประสงค์จะผลิตสุราหรือมีเครื่องกลั่นสําหรับผลิตสุราไว้ในครอบครอง ให้ยื่นคําขออนุญาต เป็น ผู้ใดประสงค์จะผลิตสุราเพื่อการค้า ให้ยื่นคำขออนุญาต ซึ่งการแก้ไขดังกล่าวทำให้ผู้ที่ประสงค์จะผลิตสุราที่ไม่ใช่สำหรับการค้า ทำการต้มสุราเพื่อบริโภคเองในครัวเรือนสามารถกระทำได้โดยไม่ต้องขออนุญาต รวมถึงไม่ต้องรับโทษตามกฎหมายที่กำหนดให้ต้องระวางโทษจำคุกไม่เกินหกเดือน หรือปรับไม่เกินหนึ่งแสนบาท หรือทั้งจำทั้งปรับ
อีกทั้ง ร่าง พ.ร.บ.ภาษีสรรพสามิต ยังพยายามเปลี่ยนหลักเกณฑ์ วิธีการ และเงื่อนไขการออกใบอนุญาตผลิตสุราเพื่อการค้าที่กำหนดคุณสมบัติของผู้ขอเกี่ยวกับขนาดกำลังการผลิต",58,43980,NORMAL_BILL,16/2563,"[""เศรษฐกิจ""]",REJECT,,41deb1c6-2b11-4d09-8219-de79f53e09d4,4eecd4f4-1274-4b04-b706-24d0e1edd7aa,26/9/2025 15:19,24/10/2025 18:49,สภาผู้แทนราษฎร ชุดที่ 25,8f3d13ad-d242-4195-b6bb-7388dd3af44e,นาย เท่าพิภพ ลิ้มจิตรกร,8f3d13ad-d242-4195-b6bb-7388dd3af44e,ประชาชน,นายกรัฐมนตรี ครม. คณะที่ 62 (ประยุทธ์ จันทร์โอชา),พรรคฝ่ายค้าน,พรรคการเมือง
6e363f99-2f34-49b0-8140-4489c165a2d0,ร่างพระราชบัญญัติคุ้มครองแรงงาน (ฉบับที่ ..) พ.ศ. ....  (แก้ไขเพิ่มเติมมาตรา ๓๐),หลักการ แก้ไขเพิ่มเติมพระราชบัญญัติคุ้มครองแรงงาน พ.ศ. ๒๕๔๑ เกี่ยวกับสิทธิลาหยุดพักผ่อนประจำปีของลูกจ้างเมื่อทำงานติดต่อกันครบหนึ่งร้อยยี่สิบวัน (แก้ไขเพิ่มเติมมาตรา ๓๐) เหตุผล โดยที่พระราชบัญญัติคุ้มครองแรงงาน พ.ศ. ๒๕๔๑ ที่ใช้บังคับในปัจจุบันมีบทบัญญัติบางประการที่ไม่สอดคล้องกับสภาพการณ์ในปัจจุบัน สิทธิในการลาหยุดพักผ่อนของลูกจ้างยังมีความไม่ชัดเจน มีความแตกต่างกันในสถานประกอบการแต่ละแห่ง เนื่องด้วยไม่มีหลักการที่กำหนดสิทธิขั้นพื้นฐานในการลาหยุดพักผ่อน ดังนั้น เพื่อให้ลูกจ้างในแต่ละสถานประกอบการได้รับสิทธิและสวัสดิการในการลาพักผ่อนขั้นพื้นฐานเฉกเช่นเดียวกัน จึงจำเป็นต้องตราพระราชบัญญัตินี้,199,44610,NORMAL_BILL,31/2565,"[""แรงงาน"",""สวัสดิการสังคม""]",REJECT,,,dd5b4eae-a2cd-4567-95d7-20be8b068571,26/9/2025 15:19,24/10/2025 18:48,สภาผู้แทนราษฎร ชุดที่ 25,cb518486-2316-49e0-b7d7-1065cb979602,นาย สุเทพ อู่อ้น,cb518486-2316-49e0-b7d7-1065cb979602,ก้าวไกล,นายกรัฐมนตรี ครม. คณะที่ 62 (ประยุทธ์ จันทร์โอชา),พรรคฝ่ายค้าน,พรรคการเมือง
a8d8d980-8a37-4390-bdde-cd7e921742ee,ร่างพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายวิธีพิจารณาความแพ่ง (ฉบับที่ ..) พ.ศ. ....,แก้ไขเพิ่มเติมค่าธรรมเนียมเจ้าพนักงานบังคับคดีท้ายประมวลกฎหมายวิธีพิจารณาความแพ่ง (แก้ไขเพิ่มเติมตาราง ๕ ค่าธรรมเนียมเจ้าพนักงานบังคับดี ท้ายประมวลกฎหมายวิธีพิจารณาความแพ่ง) ที่ไม่สอดคล้องกับสภาพเศรษฐกิจและสังคมในปัจจุบัน สมควรยกเลิกหรือลดค่าธรรมเนียมเจ้าพนักงานบังคับคดีเพื่อแบ่งเบาภาระของประชาชน,595,45707,NORMAL_BILL,10/2568,"[""ยุติธรรม""]",MERGE,,fc4b8bf2-aa2b-436a-8e54-38fb20f3913a,,29/9/2025 23:40,24/10/2025 18:52,สภาผู้แทนราษฎร ชุดที่ 26,,คณะรัฐมนตรี คณะที่ 64  ,,เพื่อไทย,นายกรัฐมนตรี ครม. คณะที่ 64 (แพทองธาร ชินวัตร),,คณะรัฐมนตรี
a8d8d980-8a37-4390-bdde-cd7e921742ee,ร่างพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายวิธีพิจารณาความแพ่ง (ฉบับที่ ..) พ.ศ. ....,แก้ไขเพิ่มเติมค่าธรรมเนียมเจ้าพนักงานบังคับคดีท้ายประมวลกฎหมายวิธีพิจารณาความแพ่ง (แก้ไขเพิ่มเติมตาราง ๕ ค่าธรรมเนียมเจ้าพนักงานบังคับดี ท้ายประมวลกฎหมายวิธีพิจารณาความแพ่ง) ที่ไม่สอดคล้องกับสภาพเศรษฐกิจและสังคมในปัจจุบัน สมควรยกเลิกหรือลดค่าธรรมเนียมเจ้าพนักงานบังคับคดีเพื่อแบ่งเบาภาระของประชาชน,595,45707,NORMAL_BILL,10/2568,"[""ยุติธรรม""]",MERGE,,70ca1a3a-74f8-42ff-beda-6f7f8292963e,,29/9/2025 23:40,24/10/2025 18:52,สภาผู้แทนราษฎร ชุดที่ 26,,คณะรัฐมนตรี คณะที่ 64  ,,เพื่อไทย,นายกรัฐมนตรี ครม. คณะที่ 64 (แพทองธาร ชินวัตร),,คณะรัฐมนตรี
3024101e-0388-4e89-86d2-c21132410561,ร่างพระราชบัญญัติส่งเสริมพุทธศาสนิกชนในการอุปถัมภ์และคุ้มครองพระพุทธศาสนา พ.ศ. ....,"หลักการ
ให้มีกฎหมายว่าด้วยการส่งเสริมพุทธศาสนิกชนในการอุปถัมภ์และคุ้มครองพระพุทธศาสนา
เหตุผล
โดยที่พระพุทธศาสนาเป็นหนึ่งในสถาบันหลักของชาติ และเป็นที่มาของหลักศีลธรรมปัญญา และความเข้มแข็งของสังคมไทยมาช้านาน อันถือได้ว่าเป็นสถาบันหลัก ที่มีความสำคัญอย่างยิ่งประกอบกับมาตรา 67 ของรัฐธรรมนูญแห่งราชอาณาจักรไทยได้บัญญัติให้รัฐพึงอุปถัมภ์และคุ้มครองพระพุทธศาสนาและศาสนาอื่น ทั้งนี้ในการอุปถัมภ์และคุ้มครองพระพุทธศาสนาอันเป็นศาสนาที่ประชาชนชาวไทยส่วนใหญ่นับถือมาช้านาน ให้รัฐพึงส่งเสริมและสนับสนุนการศึกษาและการเผยแผ่หลักธรรมของพระพุทธศาสนาเถรวาทเพื่อให้เกิดการพัฒนาจิตใจและปัญญา และต้องมีมาตรการและกลไกในการป้องกันมิให้มีการบ่อนทำลายพระพุทธศาสนาไม่ว่ารูปแบบใด และพึงส่งเสริมให้พุทธศาสนิกชนมีส่วนร่วมในการดำเนินมาตรการและกลไกดังกล่าวด้วย จึงสมควรให้มีองค์กรหรือหน่วยงานทีต้องปฏิบัติและรับผิดชอบในการกำกับดูแลและเป็นกลไกในการขับเคลื่อนและกำหนดแนวนโยบายหรือแนวทางในการอุปถัมภ์และคุ้มครองพระพุทธศาสนาให้เจริญมั่นคงสืบไป จึงจำเป็นต้องตราพระราชบัญญัตินี้",160,44588,NORMAL_BILL,9/2565,"[""วัฒนธรรม""]",REJECT,,,d2d2b1f1-ccaf-44fa-ba2d-e79776b69990,26/9/2025 15:18,24/10/2025 18:48,สภาผู้แทนราษฎร ชุดที่ 25,bb7d30da-0c8d-4fbe-9d20-548b2660f1dd,ดร. นิยม เวชกามา,bb7d30da-0c8d-4fbe-9d20-548b2660f1dd,เพื่อไทย,นายกรัฐมนตรี ครม. คณะที่ 62 (ประยุทธ์ จันทร์โอชา),พรรคฝ่ายค้าน,พรรคการเมือง
950cb0a0-7c7a-475b-9a86-1e159726dc09,ร่างพระราชบัญญัติการจัดสรรที่ดิน (ฉบับที่ ..) พ.ศ. ....,"หลักการ : มีสาระสำคัญในการแก้ไขเพิ่มเติมพระราชบัญญัติการจัดสรรที่ดิน พ.ศ. ๒๕๔๓ ดังนี้
 		๑. แก้ไขเพิ่มเติมองค์ประกอบของคณะกรรมการจัดสรรที่ดินจังหวัด (แก้ไขเพิ่มเติมมาตรา ๑๓ (๒)) (ร่างมาตรา ๓)
 		๒. แก้ไขเพิ่มเติมหน้าที่ในการบำรุงรักษาสาธารณูปโภคของผู้จัดสรรที่ดินและแก้ไขเพิ่มเติม
ให้การนำหลักประกันอย่างอื่นมาค้ำประกันแทนในการบำรุงรักษาสาธารณูปโภค (แก้ไขเพิ่มเติมมมาตรา ๔๓ และมาตรา ๕๒) (ร่างมาตรา ๔ และร่างมาตรา ๗)
 		๓. แก้ไขเพิ่มเติมเกี่ยวกับการพ้นจากหน้าที่บำรุงรักษาสาธารณูปโภคของผู้จัดสรรที่ดิน 
(แก้ไขเพิ่มเติมมาตรา ๔๔) (ร่างมาตรา ๕)
 		๔. แก้ไขเพิ่มเติมให้การจัดเก็บค่าใช้จ่ายในการบำรุงรักษาและการจัดการสาธารณูปโภค
ของนิติบุคคลหมู่บ้านจัดสรรสามารถจัดเก็บได้ตามที่กำหนดในข้อบังคับด้วย (แก้ไขเพิ่มเติมมาตรา ๔๙) 
(ร่างมาตรา ๖)
 		๕. แก้ไขเพิ่มเติมสถานที่ปิดประกาศและการเผยแพร่คำขอยกเลิกการจัดสรรที่ดิน (แก้ไขเพิ่มเติมมาตรา ๕๕) (ร่างมาตรา ๘)
 		๖. แก้ไขเพิ่มเติมอัตราโทษของผู้ฝ่าฝืนคำสั่งของคณะกรรมการ คณะอนุกรรมการ หรือ
ผู้ซึ่งคณะกรรมการมอบหมายตามมาตรา ๕๒ (แก้ไขเพิ่มเติมมาตรา ๖๕) (ร่างมาตรา ๙)
 		๗. กำหนดบทเฉพาะกาลเพื่อรองรับบรรดาระเบียบที่มีผลใช้บังคับอยู่ในวันก่อนวันที่พระราชบัญญัตินี้มีผลใช้บังคับได้ต่อไปเท่าที่ไม่ขัดหรือแย้งกับพระราชบัญญัตินี้ จนกว่าจะมีระเบียบที่ออก
ตามความในพระราชบัญญัตินี้ (ร่างมาตรา ๑๐) 

เหตุผล : พระราชบัญญัติการจัดสรรที่ดิน พ.ศ. ๒๕๔๓ ใช้บังคับมาเป็นระยะเวลานาน สมควรปรับปรุงบทบัญญัติบางประการให้สอดคล้องกับสภาพการณ์ในปัจจุบัน รวมทั้งเป็นการคุ้มครองสิทธิของผู้บริโภคและผู้เกี่ยวข้อง            ",552,45587,NORMAL_BILL,101/2567,"[""บริหารราชการ""]",MERGE,,f87ce481-eda0-46ab-b9d8-9425ea8723f4,,29/9/2025 23:40,24/10/2025 18:52,สภาผู้แทนราษฎร ชุดที่ 26,,คณะรัฐมนตรี คณะที่ 64  ,,เพื่อไทย,นายกรัฐมนตรี ครม. คณะที่ 64 (แพทองธาร ชินวัตร),,คณะรัฐมนตรี
97e6ed33-f5f0-4a1b-81ac-980681e69f09,ร่างพระราชบัญญัติกองทุนการประมงแห่งชาติ พ.ศ. ....,"โดยที่การพัฒนาและจัดระเบียบการประมงของประเทศไทยทั้งในเขตน่านน้ำไทยและใน
น่านน้ำอื่นภายใต้กติการะหว่างประเทศ จำเป็นต้องสร้างความมั่นคง มั่งคั่ง และยั่งยืน
ทั้งแก่ทรัพยากร ผู้ประกอบการ ประชาชน ตลอดจนผลประโยชน์ของชาติโดยรวม",175,44588,NORMAL_BILL,9/2565,"[""การเกษตร"",""เศรษฐกิจ""]",REJECT,,,30d6bb7a-6e59-4cb3-a8c9-66aeb9690755,26/9/2025 15:18,24/10/2025 18:48,สภาผู้แทนราษฎร ชุดที่ 25,,  ,,เพื่อไทย,นายกรัฐมนตรี ครม. คณะที่ 62 (ประยุทธ์ จันทร์โอชา),,
9a13e3fa-3134-4ccb-b2ff-10e252d7b6e0,พระราชบัญญัติจัดตั้งศาลแรงงานและวิธีพิจารณาคดีแรงงาน (ฉบับที่ ๔) พ.ศ. ๒๕๖๕,ร่าง พ.ร.บ.จัดตั้งศาลแรงงานและวิธีพิจารณาคดีแรงงาน มีสาระสำคัญคือ ให้ตั้งศาลแรงงานเป็นศาลชำนัญพิเศษ โดยมีอำนาจในการพิจารณาพิพากษาคดีแรงงาน ซึ่งในการพิจารณาคดีจะประกอบด้วยผู้พิพากษา 3 ฝ่าย คือ ผู้พิพากษาโดยอาชีพ (ข้าราชการตุลาการ) ผู้พิพากษาสมทบฝ่ายนายจ้าง และผู้พิพากษาสมทบฝ่ายลูกจ้าง จำนวนฝ่ายละเท่าๆกัน ร่วมเป็นองค์คณะการพิจารณาพิพากษาคดี โดยกฎหมายฉบับนี้เป็นการแก้ไขเพิ่มเติมบทบัญญัติเกี่ยวกับหลักเกณฑ์การพ้นจากตำแหน่งของผู้พิพากษาสมทบให้สอดคล้องกับ มาตรา 190 รัฐธรรมนูญฯ 2560 และกำหนดให้การพ้นจากตำแหน่งของผู้พิพากษาสมทบต้องได้รับความเห็นชอบจากคณะกรรมการตุลาการศาลยุติธรรม (ยกเลิกมาตรา 15 วรรคสองและเพิ่มมาตรา 15/1),203,44391,NORMAL_BILL,15364/2564,"[""ยุติธรรม"",""แรงงาน""]",ENFORCE,d0cfd14e-2fc6-4104-9d3e-fdd807f7bb3b,677c83bf-3e5c-4066-9813-6a618d19134c,,26/9/2025 15:19,24/10/2025 18:49,สภาผู้แทนราษฎร ชุดที่ 25,,คณะรัฐมนตรี คณะที่ 62  ,,เพื่อไทย,นายกรัฐมนตรี ครม. คณะที่ 62 (ประยุทธ์ จันทร์โอชา),,คณะรัฐมนตรี
9a13e3fa-3134-4ccb-b2ff-10e252d7b6e0,พระราชบัญญัติจัดตั้งศาลแรงงานและวิธีพิจารณาคดีแรงงาน (ฉบับที่ ๔) พ.ศ. ๒๕๖๕,ร่าง พ.ร.บ.จัดตั้งศาลแรงงานและวิธีพิจารณาคดีแรงงาน มีสาระสำคัญคือ ให้ตั้งศาลแรงงานเป็นศาลชำนัญพิเศษ โดยมีอำนาจในการพิจารณาพิพากษาคดีแรงงาน ซึ่งในการพิจารณาคดีจะประกอบด้วยผู้พิพากษา 3 ฝ่าย คือ ผู้พิพากษาโดยอาชีพ (ข้าราชการตุลาการ) ผู้พิพากษาสมทบฝ่ายนายจ้าง และผู้พิพากษาสมทบฝ่ายลูกจ้าง จำนวนฝ่ายละเท่าๆกัน ร่วมเป็นองค์คณะการพิจารณาพิพากษาคดี โดยกฎหมายฉบับนี้เป็นการแก้ไขเพิ่มเติมบทบัญญัติเกี่ยวกับหลักเกณฑ์การพ้นจากตำแหน่งของผู้พิพากษาสมทบให้สอดคล้องกับ มาตรา 190 รัฐธรรมนูญฯ 2560 และกำหนดให้การพ้นจากตำแหน่งของผู้พิพากษาสมทบต้องได้รับความเห็นชอบจากคณะกรรมการตุลาการศาลยุติธรรม (ยกเลิกมาตรา 15 วรรคสองและเพิ่มมาตรา 15/1),203,44391,NORMAL_BILL,15364/2564,"[""ยุติธรรม"",""แรงงาน""]",ENFORCE,d0cfd14e-2fc6-4104-9d3e-fdd807f7bb3b,04450abd-8df3-430f-a88f-23bfdac9d880,,26/9/2025 15:19,24/10/2025 18:49,สภาผู้แทนราษฎร ชุดที่ 25,,คณะรัฐมนตรี คณะที่ 62  ,,เพื่อไทย,นายกรัฐมนตรี ครม. คณะที่ 62 (ประยุทธ์ จันทร์โอชา),,คณะรัฐมนตรี
9a13e3fa-3134-4ccb-b2ff-10e252d7b6e0,พระราชบัญญัติจัดตั้งศาลแรงงานและวิธีพิจารณาคดีแรงงาน (ฉบับที่ ๔) พ.ศ. ๒๕๖๕,ร่าง พ.ร.บ.จัดตั้งศาลแรงงานและวิธีพิจารณาคดีแรงงาน มีสาระสำคัญคือ ให้ตั้งศาลแรงงานเป็นศาลชำนัญพิเศษ โดยมีอำนาจในการพิจารณาพิพากษาคดีแรงงาน ซึ่งในการพิจารณาคดีจะประกอบด้วยผู้พิพากษา 3 ฝ่าย คือ ผู้พิพากษาโดยอาชีพ (ข้าราชการตุลาการ) ผู้พิพากษาสมทบฝ่ายนายจ้าง และผู้พิพากษาสมทบฝ่ายลูกจ้าง จำนวนฝ่ายละเท่าๆกัน ร่วมเป็นองค์คณะการพิจารณาพิพากษาคดี โดยกฎหมายฉบับนี้เป็นการแก้ไขเพิ่มเติมบทบัญญัติเกี่ยวกับหลักเกณฑ์การพ้นจากตำแหน่งของผู้พิพากษาสมทบให้สอดคล้องกับ มาตรา 190 รัฐธรรมนูญฯ 2560 และกำหนดให้การพ้นจากตำแหน่งของผู้พิพากษาสมทบต้องได้รับความเห็นชอบจากคณะกรรมการตุลาการศาลยุติธรรม (ยกเลิกมาตรา 15 วรรคสองและเพิ่มมาตรา 15/1),203,44391,NORMAL_BILL,15364/2564,"[""ยุติธรรม"",""แรงงาน""]",ENFORCE,d0cfd14e-2fc6-4104-9d3e-fdd807f7bb3b,593182af-f30d-472b-8335-482f3354f184,,26/9/2025 15:19,24/10/2025 18:49,สภาผู้แทนราษฎร ชุดที่ 25,,คณะรัฐมนตรี คณะที่ 62  ,,เพื่อไทย,นายกรัฐมนตรี ครม. คณะที่ 62 (ประยุทธ์ จันทร์โอชา),,คณะรัฐมนตรี
